,isIP,is@,isRedirect,haveDash,SubDomain,LongURL,TinyURL,Label
25898,0,0,0,0,1,0,0,1
25899,0,0,0,1,1,1,1,1
25900,0,0,0,0,1,1,0,1
25901,0,0,0,0,0,0,0,0
25902,0,0,0,0,1,0,0,1
25903,0,0,0,0,1,0,0,0
25904,0,0,0,0,1,0,0,0
25905,0,0,0,1,1,1,0,1
25906,0,0,0,0,1,0,0,0
25907,0,0,0,0,0,1,0,1
25908,0,0,0,0,1,0,0,0
25909,0,0,0,0,0,0,0,1
25910,0,0,0,1,1,0,0,0
25911,0,0,0,0,0,0,0,0
25912,0,0,0,0,0,0,1,1
25913,0,0,0,1,1,1,0,1
25914,0,0,0,0,1,0,1,0
25915,0,0,0,0,1,1,0,1
25916,0,0,0,0,1,0,0,0
25917,0,0,0,0,1,0,1,0
25918,0,0,0,0,0,0,0,0
25919,0,0,0,0,1,0,0,0
25920,0,0,0,0,0,0,0,1
25921,0,0,0,0,0,0,0,0
25922,0,0,0,0,0,1,0,1
25923,0,0,0,0,0,1,0,1
25924,0,0,0,0,0,0,1,0
25925,0,0,0,0,1,1,0,1
25926,0,0,0,0,1,0,0,1
25927,0,0,0,0,1,0,0,1
25928,0,0,0,0,1,0,0,0
25929,0,0,0,0,0,0,0,1
25930,0,0,0,0,0,1,0,1
25931,0,0,0,0,1,0,0,0
25932,0,0,0,0,1,0,0,0
25933,0,0,0,0,1,1,0,1
25934,0,0,0,0,1,1,0,1
25935,0,0,0,0,1,0,0,0
25936,0,0,0,0,0,0,0,0
25937,0,0,0,0,1,0,0,0
25938,0,0,0,0,1,0,0,0
25939,0,0,0,0,0,1,0,1
25940,0,0,0,0,1,0,0,1
25941,0,0,0,1,1,1,0,1
25942,0,0,0,0,1,1,1,1
25943,0,0,0,0,1,1,0,1
25944,0,0,0,0,0,0,0,0
25945,0,0,0,0,1,0,0,0
25946,0,0,0,0,1,0,0,0
25947,0,0,0,0,1,1,0,1
25948,0,0,0,0,1,0,0,1
25949,0,0,0,0,1,0,0,0
25950,0,0,0,0,1,0,0,0
25951,0,0,0,0,1,1,0,1
25952,0,0,0,0,0,0,0,0
25953,0,0,0,0,1,0,0,0
25954,0,0,0,0,1,0,0,0
25955,0,0,0,0,1,0,0,0
25956,0,0,0,0,1,1,0,1
25957,0,0,0,0,1,0,0,0
25958,0,0,0,0,0,0,0,1
25959,0,0,0,0,0,0,0,0
25960,0,0,0,0,1,0,0,0
25961,0,0,0,0,0,0,0,0
25962,0,0,0,0,1,1,1,1
25963,0,0,0,0,1,0,1,0
25964,0,0,0,0,1,0,0,0
25965,0,0,0,0,1,1,0,1
25966,0,0,0,0,1,0,0,1
25967,0,0,0,1,1,0,0,0
25968,0,0,0,0,1,1,0,1
25969,0,0,0,0,1,0,0,0
25970,0,0,0,0,1,0,0,0
25971,0,0,0,0,1,0,0,1
25972,0,0,0,0,0,0,0,0
25973,0,0,0,0,1,0,0,0
25974,0,0,0,0,0,0,0,0
25975,0,0,0,0,0,0,0,0
25976,0,0,0,0,1,1,0,1
25977,0,0,0,0,0,0,0,0
25978,0,0,0,0,0,0,0,0
25979,0,0,0,0,1,0,1,0
25980,0,0,0,0,0,0,0,0
25981,0,0,0,0,1,0,0,0
25982,0,0,0,0,1,0,0,0
25983,0,0,0,0,0,0,0,0
25984,0,0,0,0,1,0,0,1
25985,0,0,0,1,1,1,0,1
25986,0,0,0,0,0,1,0,1
25987,0,0,0,0,1,0,0,1
25988,0,0,0,0,1,0,0,1
25989,0,0,0,1,1,0,0,1
25990,0,0,0,0,1,1,0,1
25991,0,0,0,0,1,1,0,1
25992,0,0,0,0,1,0,0,0
25993,0,0,0,0,0,0,0,1
25994,0,0,0,0,0,0,0,1
25995,0,0,0,0,1,0,0,0
25996,0,0,0,0,0,0,0,0
25997,0,0,0,0,0,0,0,1
25998,0,0,0,0,1,0,0,0
25999,0,0,0,0,0,0,1,0
26000,0,0,0,0,1,1,0,1
26001,0,0,0,0,1,0,0,0
26002,0,0,0,0,1,1,0,1
26003,0,0,0,0,0,0,0,1
26004,0,0,0,0,0,0,0,0
26005,0,0,0,0,1,0,0,1
26006,0,0,0,0,0,0,0,0
26007,0,0,0,1,1,1,1,1
26008,0,0,0,0,0,0,1,0
26009,0,0,0,0,0,0,0,0
26010,0,0,0,0,0,0,0,0
26011,0,0,0,1,1,0,0,1
26012,0,0,0,0,0,1,0,0
26013,0,0,0,0,0,1,0,1
26014,0,0,0,0,0,1,0,1
26015,0,0,1,0,0,1,0,1
26016,0,0,0,0,0,0,0,1
26017,0,0,0,1,1,1,0,1
26018,0,0,0,0,0,0,0,0
26019,0,0,0,0,1,0,1,1
26020,0,0,0,0,0,0,0,0
26021,0,0,0,0,1,1,0,1
26022,0,0,0,0,1,1,0,1
26023,0,0,0,1,0,0,0,1
26024,0,0,0,0,0,0,0,0
26025,0,0,0,0,0,0,0,0
26026,0,0,0,0,1,1,0,1
26027,0,0,0,0,0,0,0,0
26028,0,0,0,0,1,0,1,1
26029,0,0,0,0,0,0,0,0
26030,0,0,0,0,1,1,0,0
26031,0,0,0,0,0,0,0,1
26032,0,0,0,1,1,1,0,1
26033,0,0,0,0,0,0,0,0
26034,0,0,0,0,1,0,0,0
26035,0,0,0,0,1,1,0,1
26036,0,0,0,0,1,1,0,0
26037,0,0,0,0,0,1,0,1
26038,0,0,0,0,1,1,0,1
26039,0,0,0,0,1,0,0,0
26040,0,0,0,0,1,1,0,1
26041,0,0,0,0,0,1,0,1
26042,0,0,0,0,1,1,0,1
26043,0,0,0,1,0,0,1,1
26044,0,0,0,0,1,0,1,0
26045,0,0,0,0,1,0,0,0
26046,0,0,0,0,0,0,1,0
26047,0,0,0,0,0,1,0,1
26048,0,0,0,0,1,0,0,1
26049,0,0,0,0,1,1,0,1
26050,0,0,0,0,0,1,0,1
26051,0,0,0,0,1,0,0,0
26052,0,0,0,0,0,1,0,1
26053,0,0,0,0,1,1,0,1
26054,0,0,0,0,0,0,0,0
26055,0,0,0,0,0,0,0,0
26056,0,0,0,0,1,1,0,0
26057,0,0,0,0,0,0,0,1
26058,0,0,0,1,1,0,0,1
26059,0,0,0,1,0,1,0,1
26060,0,0,0,0,1,1,0,1
26061,0,0,0,0,1,0,0,0
26062,0,0,0,0,0,0,0,0
26063,0,0,0,0,0,0,0,0
26064,0,0,0,0,1,0,0,0
26065,0,0,0,0,0,0,0,1
26066,0,0,0,0,1,0,0,0
26067,0,0,0,0,1,1,1,1
26068,0,0,0,0,1,1,0,1
26069,0,0,0,0,1,1,0,0
26070,0,0,0,0,1,0,0,1
26071,0,0,0,0,0,0,1,1
26072,0,0,0,0,1,0,0,0
26073,0,0,0,0,1,0,0,0
26074,0,0,0,0,0,0,0,0
26075,0,0,0,0,1,1,0,1
26076,0,0,0,0,0,0,0,1
26077,0,0,0,0,0,0,0,0
26078,0,0,0,1,1,1,0,1
26079,0,0,0,1,1,1,0,1
26080,0,0,0,0,0,0,0,1
26081,0,0,0,0,0,0,0,0
26082,0,0,0,0,1,0,0,0
26083,0,0,0,1,0,0,0,1
26084,0,0,0,0,1,1,0,1
26085,0,0,0,0,1,0,0,0
26086,0,0,0,0,1,1,0,1
26087,0,0,0,0,0,0,0,0
26088,0,0,0,0,1,1,0,1
26089,0,0,0,0,1,0,0,1
26090,0,0,0,1,1,1,0,1
26091,0,0,0,0,1,0,0,0
26092,0,0,0,0,1,0,0,1
26093,0,0,0,1,0,0,0,1
26094,0,0,0,0,0,1,0,0
26095,0,0,0,0,0,0,0,0
26096,0,0,0,0,0,1,0,1
26097,0,0,0,0,1,0,0,1
26098,0,0,0,0,1,0,0,0
26099,0,0,0,0,0,1,0,0
26100,0,0,0,0,1,1,0,1
26101,0,0,0,0,1,0,0,0
26102,0,0,0,0,1,1,0,1
26103,0,0,0,0,0,0,0,0
26104,0,0,0,0,1,1,0,1
26105,0,0,0,0,1,0,0,0
26106,0,0,0,0,0,0,0,0
26107,0,0,0,1,1,0,0,1
26108,0,0,0,0,0,0,0,1
26109,0,0,0,1,1,1,0,1
26110,0,0,0,0,1,0,0,0
26111,0,0,0,0,0,0,0,1
26112,0,0,0,0,1,0,0,0
26113,0,0,0,0,1,0,1,0
26114,0,0,0,0,0,1,0,1
26115,0,0,0,0,0,0,0,0
26116,0,0,0,0,1,0,1,1
26117,0,0,0,0,0,1,0,1
26118,0,0,0,0,1,0,0,0
26119,0,0,0,0,0,0,0,0
26120,0,0,0,0,1,1,0,0
26121,0,0,0,0,1,1,0,1
26122,0,0,0,0,0,0,0,1
26123,0,0,0,0,0,0,0,0
26124,0,0,0,0,1,0,0,0
26125,0,0,0,0,0,0,0,1
26126,0,0,0,0,1,0,0,0
26127,0,0,0,0,0,1,0,1
26128,0,0,0,0,0,0,0,1
26129,0,0,0,0,0,0,0,0
26130,0,0,0,0,0,1,0,1
26131,0,0,0,0,0,0,0,0
26132,0,0,0,0,0,0,0,0
26133,0,0,0,0,1,0,0,1
26134,0,0,0,0,1,1,0,1
26135,0,0,0,0,1,1,0,1
26136,0,0,0,0,1,0,0,0
26137,0,0,0,0,0,0,0,0
26138,0,0,0,0,0,0,0,0
26139,0,0,0,0,1,1,0,1
26140,0,0,0,0,1,0,1,0
26141,0,0,0,0,0,0,0,1
26142,0,0,0,0,1,0,0,0
26143,0,0,0,0,0,0,0,0
26144,0,0,0,0,1,1,0,1
26145,0,0,0,0,1,1,0,1
26146,0,0,0,0,0,0,0,1
26147,0,0,0,1,0,0,0,1
26148,0,0,0,0,1,1,0,1
26149,0,0,0,1,0,0,0,1
26150,0,0,0,0,0,0,0,0
26151,0,0,0,1,1,1,0,0
26152,0,0,0,0,1,1,0,1
26153,0,0,0,0,1,0,0,0
26154,0,0,0,0,1,0,0,0
26155,0,0,0,0,1,0,0,0
26156,0,0,0,0,0,0,0,1
26157,0,0,0,0,0,1,0,1
26158,0,0,0,1,1,1,0,1
26159,0,0,0,1,1,0,0,1
26160,0,0,0,0,1,0,0,1
26161,0,0,0,0,1,0,0,0
26162,0,0,0,0,1,0,0,0
26163,0,0,0,0,0,0,0,0
26164,0,0,0,0,0,0,0,0
26165,0,0,0,0,1,1,0,0
26166,0,0,0,0,0,0,0,0
26167,0,0,0,0,0,0,0,0
26168,0,0,0,0,0,1,0,1
26169,0,0,0,0,0,0,0,0
26170,0,0,0,0,0,1,0,1
26171,0,0,0,1,0,0,1,1
26172,0,0,0,0,1,0,0,1
26173,0,0,1,0,0,1,0,1
26174,0,0,0,0,1,1,0,1
26175,0,0,0,0,0,1,0,1
26176,0,0,0,0,0,1,0,1
26177,0,0,0,0,1,0,0,0
26178,0,0,0,0,1,1,0,1
26179,0,0,0,1,1,0,0,0
26180,0,0,0,0,1,0,0,0
26181,0,0,0,0,0,1,0,1
26182,0,0,0,0,0,0,0,0
26183,0,0,0,1,0,0,0,1
26184,0,0,0,0,0,0,0,0
26185,0,0,0,1,0,1,0,1
26186,0,0,0,0,0,1,0,1
26187,0,0,0,0,1,0,0,0
26188,0,0,0,0,0,0,0,0
26189,0,0,0,1,0,0,0,1
26190,0,0,0,0,0,0,0,0
26191,0,0,0,0,0,1,0,1
26192,0,0,0,0,0,0,0,0
26193,0,0,0,0,0,0,1,1
26194,0,0,0,0,1,0,0,1
26195,0,0,0,0,1,0,0,1
26196,0,0,0,0,1,1,0,1
26197,0,0,0,0,0,0,0,1
26198,0,0,0,0,1,1,0,1
26199,0,0,0,0,0,0,0,0
26200,0,0,0,0,0,0,0,1
26201,0,0,0,1,1,1,1,1
26202,0,0,0,0,0,0,0,0
26203,0,0,0,1,1,1,0,1
26204,0,0,0,0,1,0,0,1
26205,0,0,0,0,1,1,0,1
26206,0,0,0,0,0,1,0,0
26207,0,0,0,0,1,0,0,0
26208,0,0,0,0,0,0,0,0
26209,0,0,0,0,0,0,0,0
26210,0,0,0,0,1,1,0,1
26211,0,0,0,0,1,0,0,1
26212,0,0,0,1,0,0,0,1
26213,0,0,0,0,0,1,0,1
26214,0,0,0,0,1,1,0,1
26215,0,0,0,0,0,0,0,0
26216,0,0,0,0,1,0,1,0
26217,0,0,0,0,0,1,0,1
26218,0,0,0,0,0,0,0,1
26219,0,0,0,1,1,0,0,0
26220,0,0,0,0,1,0,0,1
26221,0,0,0,0,0,1,0,1
26222,0,0,0,1,1,1,0,1
26223,0,0,0,0,1,1,0,0
26224,0,0,0,0,1,0,0,0
26225,0,0,0,1,0,0,0,0
26226,0,0,0,0,1,0,0,1
26227,0,0,0,0,1,1,0,1
26228,0,0,0,0,1,0,0,0
26229,0,0,0,0,0,1,0,1
26230,0,0,0,1,1,1,0,1
26231,0,0,0,0,1,0,0,0
26232,0,0,0,0,0,0,0,1
26233,0,0,0,0,1,1,0,1
26234,0,0,0,0,1,0,0,0
26235,0,0,0,0,1,0,0,0
26236,0,0,0,0,1,0,0,0
26237,0,0,0,0,0,1,0,1
26238,0,0,0,0,0,0,0,0
26239,0,0,0,0,0,1,0,1
26240,0,0,0,0,1,0,1,0
26241,0,0,0,0,0,0,0,0
26242,0,0,0,0,1,0,0,0
26243,0,0,0,0,0,1,0,1
26244,0,0,0,0,0,0,0,0
26245,0,0,0,0,1,1,0,1
26246,0,0,0,1,1,1,0,1
26247,0,0,0,0,0,0,0,0
26248,0,1,0,0,1,1,0,1
26249,0,0,0,0,1,0,0,0
26250,0,0,0,0,1,0,0,1
26251,0,0,0,1,1,1,0,1
26252,0,0,0,1,1,1,0,1
26253,0,0,0,0,0,0,0,0
26254,0,0,0,0,1,0,0,1
26255,0,0,0,0,0,1,0,1
26256,0,0,0,0,0,0,0,0
26257,0,0,0,0,0,0,0,1
26258,0,0,0,0,0,0,0,0
26259,0,0,0,0,1,1,0,1
26260,0,0,0,0,0,0,0,1
26261,0,0,0,0,0,0,0,0
26262,0,0,0,0,1,1,0,1
26263,0,0,0,0,1,0,0,1
26264,0,0,0,1,1,0,0,1
26265,0,0,0,1,0,0,0,0
26266,0,0,0,1,1,1,0,1
26267,0,0,0,0,1,0,0,0
26268,0,0,0,0,1,1,0,1
26269,0,0,0,0,1,1,0,1
26270,0,0,0,0,0,0,0,1
26271,0,0,0,0,1,1,0,1
26272,0,0,0,0,0,0,0,1
26273,0,0,0,0,0,0,0,0
26274,0,0,0,0,0,0,1,0
26275,0,0,0,0,0,0,0,0
26276,0,0,0,0,1,1,0,1
26277,0,0,0,0,1,1,0,1
26278,0,0,0,0,1,0,0,0
26279,0,0,0,1,1,0,0,1
26280,0,0,0,0,0,0,0,0
26281,0,0,0,0,0,0,0,0
26282,0,0,0,0,1,0,0,0
26283,0,0,0,0,1,0,0,0
26284,0,0,0,0,0,0,0,1
26285,0,0,0,0,1,0,0,0
26286,0,0,0,0,0,0,0,0
26287,0,0,0,0,0,1,0,1
26288,0,0,0,1,1,1,0,1
26289,0,0,0,0,1,0,0,1
26290,0,0,0,1,1,1,0,1
26291,0,0,0,0,0,1,0,1
26292,0,0,0,1,1,1,0,1
26293,0,0,0,0,1,0,0,0
26294,0,0,0,0,1,0,1,0
26295,0,0,0,0,1,1,0,0
26296,0,0,0,0,1,1,0,0
26297,0,0,0,0,1,0,0,0
26298,0,0,0,0,1,0,0,0
26299,0,0,0,0,0,1,0,1
26300,0,0,0,0,0,0,0,0
26301,0,0,0,0,0,0,0,0
26302,0,0,0,0,0,1,0,1
26303,0,0,0,1,1,1,0,1
26304,0,0,0,1,1,1,0,1
26305,0,0,0,0,1,0,0,0
26306,0,0,0,0,1,0,0,1
26307,0,0,0,0,1,0,0,1
26308,0,0,0,0,0,0,0,0
26309,0,0,0,0,0,0,0,1
26310,0,0,0,1,1,1,0,1
26311,0,0,0,0,1,1,0,1
26312,0,0,0,1,1,1,0,1
26313,0,0,0,0,0,0,0,1
26314,0,0,0,0,0,0,1,0
26315,0,0,0,0,1,0,1,1
26316,0,0,0,0,1,0,0,1
26317,0,0,0,0,0,0,0,0
26318,0,0,0,0,0,1,0,1
26319,0,0,0,0,1,0,0,0
26320,0,0,0,0,0,0,0,0
26321,0,0,0,0,0,0,1,0
26322,0,0,0,0,0,0,0,0
26323,0,0,0,1,0,1,0,1
26324,0,0,0,0,0,1,0,1
26325,0,0,0,0,1,0,0,0
26326,0,0,0,0,1,1,0,1
26327,0,0,0,0,0,0,0,0
26328,0,0,0,0,0,0,0,1
26329,0,0,0,0,1,0,0,0
26330,0,0,0,1,0,1,1,1
26331,0,0,0,0,1,0,0,0
26332,0,0,0,0,0,0,0,1
26333,0,0,0,0,0,0,0,0
26334,0,0,0,1,0,0,0,0
26335,0,0,0,0,1,1,0,1
26336,0,0,0,0,1,0,0,1
26337,0,0,0,0,1,0,0,0
26338,0,0,0,0,0,0,0,0
26339,0,0,0,0,1,1,0,1
26340,0,0,0,0,1,0,0,1
26341,0,0,0,0,0,0,0,1
26342,0,0,0,0,1,0,0,0
26343,0,0,0,0,1,1,0,1
26344,0,0,0,1,1,1,0,1
26345,0,0,0,1,1,0,0,1
26346,0,0,0,0,0,1,0,0
26347,0,0,0,0,0,0,0,1
26348,0,0,0,0,1,1,0,1
26349,0,0,0,0,0,0,0,0
26350,0,0,0,0,1,0,0,0
26351,0,0,0,0,1,0,0,0
26352,0,0,0,0,0,0,0,0
26353,0,0,0,0,1,1,0,1
26354,0,0,0,0,1,0,0,0
26355,0,0,0,0,0,0,0,0
26356,0,0,0,1,1,1,0,1
26357,0,0,0,0,1,1,0,0
26358,0,0,0,0,1,1,0,1
26359,0,0,0,0,1,1,0,1
26360,0,0,0,0,1,0,0,0
26361,0,0,1,0,1,1,0,1
26362,0,0,0,1,1,1,0,1
26363,0,0,0,0,1,0,1,0
26364,0,0,0,0,0,0,0,0
26365,0,0,0,0,0,0,0,0
26366,0,0,0,0,0,0,0,0
26367,0,0,0,1,1,1,0,1
26368,0,0,0,0,1,1,0,1
26369,0,0,0,0,0,0,0,0
26370,0,0,0,0,1,0,0,0
26371,0,0,0,0,0,0,0,1
26372,0,0,0,0,1,1,0,0
26373,0,0,0,0,0,0,0,1
26374,0,0,0,0,1,0,0,0
26375,0,0,0,0,0,1,0,1
26376,0,0,0,0,1,1,0,1
26377,0,0,0,0,1,0,0,0
26378,0,0,0,0,0,1,0,1
26379,0,0,0,0,1,0,0,1
26380,0,0,0,0,1,0,0,0
26381,0,0,0,0,1,1,0,0
26382,0,0,0,1,0,0,0,0
26383,0,0,0,0,1,0,0,0
26384,0,0,0,0,0,0,0,1
26385,0,0,0,0,1,0,0,1
26386,0,0,0,0,1,0,0,0
26387,0,0,0,0,1,1,1,0
26388,0,0,0,0,1,0,1,0
26389,0,0,0,0,1,0,0,1
26390,0,0,0,0,0,0,0,0
26391,0,0,0,0,0,0,0,1
26392,0,0,0,0,1,0,0,0
26393,0,0,0,0,1,0,0,0
26394,0,0,0,0,0,0,0,0
26395,0,0,0,0,0,0,0,0
26396,0,0,0,0,1,0,0,0
26397,0,0,0,1,0,1,0,1
26398,0,0,0,0,1,0,0,0
26399,0,0,0,1,1,1,0,1
26400,0,0,0,1,0,1,0,1
26401,0,0,0,0,1,0,0,1
26402,0,0,0,0,1,0,0,0
26403,0,0,0,0,0,0,0,0
26404,0,0,0,0,0,0,0,0
26405,0,0,0,0,0,0,0,0
26406,0,0,0,0,1,0,0,0
26407,0,0,0,0,1,1,0,1
26408,0,0,0,0,1,1,0,1
26409,0,0,0,0,1,1,0,0
26410,0,0,0,0,0,0,0,0
26411,0,0,0,0,0,0,0,0
26412,0,0,0,0,0,0,0,0
26413,0,0,0,0,1,0,0,0
26414,0,0,0,0,0,0,0,0
26415,0,0,0,0,1,0,0,1
26416,0,0,0,0,1,0,0,0
26417,0,0,0,0,1,0,0,1
26418,0,0,0,0,0,1,0,1
26419,0,0,0,0,1,0,0,1
26420,0,0,0,0,1,1,0,1
26421,0,0,0,0,0,0,0,0
26422,0,0,0,0,0,1,0,1
26423,0,0,0,0,0,1,1,1
26424,0,0,0,0,0,1,0,1
26425,0,0,0,0,1,0,0,0
26426,0,0,0,0,1,1,1,1
26427,0,0,0,1,0,1,0,0
26428,0,0,0,0,1,0,0,0
26429,0,0,0,0,1,0,0,0
26430,0,0,0,0,1,0,0,1
26431,0,0,0,1,1,1,0,1
26432,0,0,0,0,1,0,0,0
26433,0,0,0,1,1,1,0,1
26434,0,0,0,0,1,0,0,0
26435,0,0,0,1,0,1,0,1
26436,0,0,0,0,0,1,0,1
26437,0,0,0,1,1,1,0,0
26438,0,0,0,0,1,0,0,0
26439,0,0,0,0,1,0,1,1
26440,0,0,0,0,0,0,0,0
26441,0,0,0,1,1,0,0,0
26442,0,0,0,0,1,1,0,1
26443,0,0,0,1,0,0,0,0
26444,0,0,0,0,0,0,0,0
26445,0,0,0,0,1,0,0,1
26446,0,0,0,0,0,0,0,1
26447,0,0,0,0,1,0,1,0
26448,0,0,0,0,1,0,0,0
26449,0,0,0,1,1,0,0,1
26450,0,0,0,1,1,1,0,1
26451,0,0,0,0,1,0,1,0
26452,0,0,0,0,0,1,0,1
26453,0,0,0,0,0,0,0,0
26454,0,0,0,0,1,0,0,0
26455,0,0,0,0,0,1,1,1
26456,0,0,0,0,1,0,1,0
26457,0,0,0,1,1,1,0,1
26458,0,0,0,0,0,0,0,0
26459,0,0,0,0,0,0,0,1
26460,0,0,0,0,1,0,1,0
26461,0,0,0,1,1,0,0,1
26462,0,0,0,0,0,1,0,0
26463,0,0,0,0,1,1,0,1
26464,0,0,0,0,1,0,0,1
26465,0,0,0,1,1,1,0,1
26466,0,0,0,1,1,1,0,1
26467,0,0,0,0,0,1,0,1
26468,0,0,0,0,1,1,0,1
26469,0,0,0,0,0,0,0,0
26470,0,0,0,0,0,0,0,0
26471,0,0,0,0,1,1,0,0
26472,0,0,0,0,1,0,0,0
26473,0,0,0,0,1,1,0,1
26474,0,0,0,0,1,0,0,0
26475,0,0,0,0,1,1,0,0
26476,0,0,0,0,0,0,0,0
26477,0,0,0,0,0,0,0,0
26478,0,0,0,0,0,0,0,0
26479,0,0,0,0,1,0,0,0
26480,0,0,0,0,0,0,0,1
26481,0,0,0,0,0,1,0,1
26482,0,0,0,0,0,1,0,1
26483,0,0,0,0,1,0,0,0
26484,0,0,0,0,0,0,0,1
26485,0,0,0,0,1,1,1,1
26486,0,0,0,0,0,0,0,0
26487,0,0,0,0,0,1,0,1
26488,0,0,0,0,0,0,0,0
26489,0,0,0,0,1,0,0,0
26490,0,0,0,0,1,0,0,0
26491,0,0,0,0,0,0,0,0
26492,0,0,0,0,0,0,0,0
26493,0,0,0,0,0,0,0,0
26494,0,0,0,0,1,0,0,0
26495,0,0,0,0,1,0,0,0
26496,0,0,0,1,0,0,0,0
26497,0,0,0,0,0,0,0,0
26498,0,0,0,0,0,0,0,0
26499,0,0,0,1,1,1,0,1
26500,0,0,0,0,1,0,0,0
26501,0,0,0,0,0,0,0,0
26502,0,0,0,1,1,1,0,1
26503,0,0,0,0,1,1,0,1
26504,0,0,0,0,0,0,0,0
26505,0,0,0,0,1,0,1,0
26506,0,0,0,0,0,0,0,1
26507,0,0,0,0,0,0,0,1
26508,0,0,0,0,0,1,0,0
26509,0,0,0,0,1,0,0,1
26510,0,0,0,1,0,0,0,1
26511,0,0,0,0,1,0,0,0
26512,0,0,0,0,0,0,0,0
26513,0,0,0,1,0,0,0,1
26514,0,0,0,0,0,0,0,0
26515,0,0,0,0,1,1,0,1
26516,0,0,0,0,1,1,0,1
26517,0,0,0,0,0,0,0,0
26518,0,0,0,0,0,0,0,0
26519,0,0,0,0,0,0,0,0
26520,0,0,0,1,1,1,1,1
26521,0,0,0,0,1,0,0,1
26522,0,0,0,0,0,0,0,1
26523,0,0,0,0,1,1,0,1
26524,0,0,0,1,1,1,0,0
26525,0,0,0,0,1,0,0,0
26526,0,0,0,0,0,0,0,0
26527,0,0,0,0,1,0,0,0
26528,0,0,0,0,1,0,0,0
26529,0,0,0,0,0,0,0,1
26530,0,0,0,0,0,0,0,0
26531,0,0,0,0,0,1,0,1
26532,0,0,0,0,1,0,0,0
26533,0,0,0,0,0,0,0,0
26534,0,0,0,0,1,1,0,1
26535,0,0,0,0,1,1,0,1
26536,0,0,0,0,0,0,0,0
26537,0,0,0,0,1,0,0,0
26538,0,0,0,1,1,1,0,1
26539,0,0,0,0,0,0,0,0
26540,0,0,0,0,0,1,0,1
26541,0,0,0,0,1,0,0,0
26542,0,0,0,0,1,1,0,1
26543,0,0,0,0,0,1,0,0
26544,0,0,0,1,1,0,0,1
26545,0,0,0,0,0,0,0,0
26546,0,0,0,0,1,1,0,1
26547,0,0,0,0,0,0,0,0
26548,0,0,0,0,0,1,0,1
26549,0,0,0,1,1,1,0,0
26550,0,0,0,0,1,1,0,1
26551,0,0,0,0,0,0,0,0
26552,0,0,0,0,1,0,0,0
26553,0,0,0,0,1,0,0,0
26554,0,0,0,0,0,0,0,1
26555,0,0,0,0,0,0,0,0
26556,0,0,0,0,1,0,0,0
26557,0,0,0,0,0,0,0,0
26558,0,0,0,0,0,1,0,1
26559,0,0,0,0,1,1,0,1
26560,0,0,0,1,1,0,0,1
26561,0,0,0,0,1,0,0,0
26562,0,0,0,0,1,0,0,0
26563,0,0,0,0,1,0,0,0
26564,0,0,0,0,0,0,0,0
26565,0,0,0,0,1,0,1,0
26566,0,0,0,0,0,0,0,0
26567,0,0,0,0,1,0,0,1
26568,0,0,0,0,1,0,0,0
26569,0,0,0,0,1,0,0,1
26570,0,0,0,0,0,0,0,1
26571,0,0,0,0,1,0,0,0
26572,0,0,0,1,1,0,0,1
26573,0,0,0,0,0,1,0,1
26574,0,0,0,0,0,0,0,0
26575,0,0,0,0,0,0,0,0
26576,0,0,0,1,0,1,0,1
26577,0,0,0,0,0,1,0,1
26578,0,0,0,0,1,0,1,0
26579,0,0,0,0,1,1,0,1
26580,0,0,0,0,0,1,0,1
26581,0,0,0,0,1,0,0,0
26582,0,0,0,0,1,0,0,0
26583,0,0,0,0,0,0,0,0
26584,0,0,0,0,1,0,0,0
26585,0,0,0,0,0,0,0,0
26586,0,0,0,0,1,0,0,0
26587,0,0,0,0,0,1,0,1
26588,0,0,0,1,1,1,0,1
26589,0,0,0,0,0,0,0,1
26590,0,0,0,0,1,0,0,0
26591,0,0,0,0,0,0,0,1
26592,0,0,0,0,0,1,0,0
26593,0,0,0,0,1,0,0,0
26594,0,0,0,0,1,1,0,1
26595,0,0,0,0,0,1,0,1
26596,0,0,0,0,1,1,0,1
26597,0,0,0,0,0,0,0,0
26598,0,0,0,0,0,0,0,0
26599,0,0,0,0,0,0,0,0
26600,0,0,0,0,1,0,0,0
26601,0,0,0,1,1,1,0,1
26602,0,0,0,0,1,0,0,1
26603,0,0,0,0,1,1,0,1
26604,0,0,0,0,0,0,0,0
26605,0,0,0,0,0,1,0,1
26606,0,0,0,0,0,0,1,1
26607,0,0,0,1,0,1,0,1
26608,0,0,0,0,0,0,0,0
26609,0,0,0,0,0,0,0,0
26610,0,0,0,1,1,1,0,1
26611,0,0,0,0,1,1,0,1
26612,0,0,0,1,1,1,0,1
26613,0,0,0,0,1,0,0,1
26614,0,0,0,1,0,1,0,1
26615,0,0,0,0,1,0,0,0
26616,0,0,0,0,1,0,0,0
26617,0,0,0,0,1,0,0,0
26618,0,0,0,0,1,0,0,0
26619,0,0,0,0,1,1,0,0
26620,0,0,0,0,1,0,1,0
26621,0,0,0,0,0,0,0,0
26622,0,0,0,0,1,0,0,0
26623,0,0,0,0,1,0,0,0
26624,0,0,0,0,1,0,0,0
26625,0,0,0,0,1,0,0,0
26626,0,0,0,0,1,0,0,0
26627,0,0,0,0,0,0,0,1
26628,0,0,0,0,1,0,0,0
26629,0,0,0,1,1,1,0,1
26630,0,0,0,1,1,1,0,1
26631,0,0,0,0,1,1,0,0
